Time,Dimensions
0.000055,1024
0.000040,1025
0.000041,1026
0.000041,1027
0.000041,1028
0.000040,1029
0.000041,1030
0.000038,1031
0.000042,1032
0.000047,1033
0.000042,1034
0.000039,1035
0.000038,1036
0.000038,1037
0.000047,1038
0.000039,1039
0.000048,1040
0.000047,1041
0.000042,1042
0.000053,1043
0.000080,1044
0.000051,1045
0.000039,1046
0.000060,1047
0.000044,1048
0.000047,1049
0.000054,1050
0.000044,1051
0.000048,1052
0.000055,1053
0.000047,1054
0.000047,1055
0.000050,1056
0.000047,1057
0.000048,1058
0.000049,1059
0.000053,1060
0.000073,1061
0.000044,1062
0.000040,1063
0.000039,1064
0.000039,1065
0.000039,1066
0.000043,1067
0.000086,1068
0.000046,1069
0.000066,1070
0.000051,1071
0.000052,1072
0.000043,1073
0.000044,1074
0.000040,1075
0.000040,1076
0.000042,1077
0.000057,1078
0.000049,1079
0.000040,1080
0.000042,1081
0.000113,1082
0.000144,1083
0.000040,1084
0.000058,1085
0.000040,1086
0.000074,1087
0.000039,1088
0.000050,1089
0.000041,1090
0.000041,1091
0.000043,1092
0.000042,1093
0.000077,1094
0.000122,1095
0.000044,1096
0.000041,1097
0.000054,1098
0.000045,1099
0.000041,1100
0.000038,1101
0.000043,1102
0.000042,1103
0.000043,1104
0.000041,1105
0.000041,1106
0.000040,1107
0.000041,1108
0.000044,1109
0.000042,1110
0.000053,1111
0.000049,1112
0.000052,1113
0.000054,1114
0.000048,1115
0.000058,1116
0.000055,1117
0.000058,1118
0.000062,1119
0.000065,1120
0.000085,1121
0.000044,1122
0.000045,1123
0.000055,1124
0.000040,1125
0.000042,1126
0.000042,1127
0.000039,1128
0.000048,1129
0.000048,1130
0.000058,1131
0.000048,1132
0.000047,1133
0.000049,1134
0.000048,1135
0.000041,1136
0.000047,1137
0.000044,1138
0.000044,1139
0.000045,1140
0.000044,1141
0.000343,1142
0.000054,1143
0.000039,1144
0.000044,1145
0.000040,1146
0.000040,1147
0.000039,1148
0.000039,1149
0.000041,1150
0.000042,1151
0.000042,1152
0.000042,1153
0.000040,1154
0.000040,1155
0.000040,1156
0.000039,1157
0.000038,1158
0.000041,1159
0.000052,1160
0.000045,1161
0.000041,1162
0.000045,1163
0.000053,1164
0.000043,1165
0.000048,1166
0.000049,1167
0.000047,1168
0.000039,1169
0.000061,1170
0.000048,1171
0.000048,1172
0.000048,1173
0.000048,1174
0.000048,1175
0.000047,1176
0.000047,1177
0.000039,1178
0.000053,1179
0.000051,1180
0.000048,1181
0.000088,1182
0.000048,1183
0.000047,1184
0.000059,1185
0.000041,1186
0.000040,1187
0.000041,1188
0.000039,1189
0.000039,1190
0.000041,1191
0.000039,1192
0.000042,1193
0.000047,1194
0.000048,1195
0.000048,1196
0.000048,1197
0.000048,1198
0.000048,1199
0.000079,1200
0.000041,1201
0.000041,1202
0.000048,1203
0.000048,1204
0.000048,1205
0.000050,1206
0.000048,1207
0.000050,1208
0.000043,1209
0.000048,1210
0.000048,1211
0.000047,1212
0.000040,1213
0.000055,1214
0.000077,1215
0.000057,1216
0.000048,1217
0.000048,1218
0.000048,1219
0.000048,1220
0.000082,1221
0.000050,1222
0.000041,1223
0.000048,1224
0.000047,1225
0.000044,1226
0.000043,1227
0.000043,1228
0.000047,1229
0.000049,1230
0.000045,1231
0.000045,1232
0.000048,1233
0.000047,1234
0.000048,1235
0.000047,1236
0.000047,1237
0.000042,1238
0.000043,1239
0.000048,1240
0.000048,1241
0.000047,1242
0.000047,1243
0.000047,1244
0.000040,1245
0.000042,1246
0.000042,1247
0.000040,1248
0.000044,1249
0.000045,1250
0.000043,1251
0.000048,1252
0.000048,1253
0.000053,1254
0.000047,1255
0.000256,1256
0.000050,1257
0.000061,1258
0.000048,1259
0.000041,1260
0.000043,1261
0.000040,1262
0.000052,1263
0.000041,1264
0.000040,1265
0.000041,1266
0.000048,1267
0.000045,1268
0.000041,1269
0.000049,1270
0.000050,1271
0.000054,1272
0.000049,1273
0.000047,1274
0.000043,1275
0.000048,1276
0.000049,1277
0.000049,1278
0.000048,1279
0.000048,1280
0.000049,1281
0.000052,1282
0.000048,1283
0.000048,1284
0.000048,1285
0.000047,1286
0.000047,1287
0.000045,1288
0.000040,1289
0.000060,1290
0.000046,1291
0.000042,1292
0.000045,1293
0.000046,1294
0.000042,1295
0.000043,1296
0.000044,1297
0.000041,1298
0.000042,1299
0.000049,1300
0.000049,1301
0.000048,1302
0.000048,1303
0.000047,1304
0.000047,1305
0.000047,1306
0.000044,1307
0.000043,1308
0.000042,1309
0.000073,1310
0.000041,1311
0.000043,1312
0.000048,1313
0.000047,1314
0.000087,1315
0.000048,1316
0.000041,1317
0.000040,1318
0.000042,1319
0.000048,1320
0.000059,1321
0.000041,1322
0.000044,1323
0.000043,1324
0.000041,1325
0.000041,1326
0.000042,1327
0.000043,1328
0.000038,1329
0.000038,1330
0.000064,1331
0.000049,1332
0.000049,1333
0.000059,1334
0.000048,1335
0.000113,1336
0.000053,1337
0.000048,1338
0.000046,1339
0.000058,1340
0.000041,1341
0.000044,1342
0.000050,1343
0.000061,1344
0.000054,1345
0.000045,1346
0.000050,1347
0.000057,1348
0.000046,1349
0.000090,1350
0.000336,1351
0.000065,1352
0.000041,1353
0.000053,1354
0.000047,1355
0.000043,1356
0.001452,1357
0.000056,1358
0.000041,1359
0.000054,1360
0.000042,1361
0.000049,1362
0.000048,1363
0.000049,1364
0.000048,1365
0.000048,1366
0.000048,1367
0.000047,1368
0.000039,1369
0.000039,1370
0.000057,1371
0.000055,1372
0.000049,1373
0.000050,1374
0.000047,1375
0.000048,1376
0.000040,1377
0.000041,1378
0.000041,1379
0.000056,1380
0.000048,1381
0.000048,1382
0.000050,1383
0.000048,1384
0.000050,1385
0.000044,1386
0.000055,1387
0.000048,1388
0.000085,1389
0.000048,1390
0.000054,1391
0.000040,1392
0.000040,1393
0.000057,1394
0.000086,1395
0.000047,1396
0.000049,1397
0.000068,1398
0.000048,1399
0.000042,1400
0.000042,1401
0.000039,1402
0.000046,1403
0.000045,1404
0.000040,1405
0.000044,1406
0.000048,1407
0.000048,1408
0.000055,1409
0.000044,1410
0.000045,1411
0.000051,1412
0.000057,1413
0.000055,1414
0.000057,1415
0.000072,1416
0.000052,1417
0.000084,1418
0.000048,1419
0.000051,1420
0.000048,1421
0.000069,1422
