Time,Dimensions
0.000073,1024
0.000045,1025
0.000044,1026
0.000045,1027
0.000047,1028
0.000042,1029
0.000044,1030
0.000043,1031
0.000044,1032
0.000048,1033
0.000044,1034
0.000043,1035
0.000046,1036
0.000050,1037
0.000051,1038
0.000045,1039
0.000051,1040
0.000052,1041
0.000046,1042
0.000058,1043
0.000155,1044
0.000046,1045
0.000043,1046
0.000050,1047
0.000046,1048
0.000051,1049
0.000059,1050
0.000044,1051
0.000051,1052
0.000053,1053
0.000052,1054
0.000050,1055
0.000051,1056
0.000051,1057
0.000051,1058
0.000051,1059
0.000055,1060
0.000067,1061
0.000056,1062
0.000044,1063
0.000044,1064
0.000043,1065
0.000045,1066
0.000044,1067
0.000184,1068
0.000048,1069
0.000051,1070
0.000052,1071
0.000160,1072
0.000044,1073
0.000044,1074
0.000044,1075
0.000045,1076
0.000044,1077
0.000062,1078
0.000058,1079
0.000046,1080
0.000043,1081
0.000057,1082
0.000052,1083
0.000045,1084
0.000053,1085
0.000043,1086
0.000046,1087
0.000044,1088
0.000053,1089
0.000046,1090
0.000044,1091
0.000045,1092
0.000046,1093
0.000087,1094
0.000067,1095
0.000046,1096
0.000044,1097
0.000048,1098
0.000046,1099
0.000044,1100
0.000043,1101
0.000044,1102
0.000047,1103
0.000043,1104
0.000058,1105
0.000045,1106
0.000046,1107
0.000044,1108
0.000053,1109
0.000045,1110
0.000059,1111
0.000054,1112
0.000059,1113
0.000108,1114
0.000322,1115
0.000058,1116
0.000132,1117
0.000056,1118
0.000070,1119
0.000057,1120
0.000097,1121
0.000045,1122
0.000061,1123
0.000056,1124
0.000043,1125
0.000056,1126
0.000045,1127
0.000044,1128
0.000052,1129
0.000053,1130
0.000053,1131
0.000051,1132
0.000051,1133
0.000053,1134
0.000052,1135
0.000045,1136
0.000048,1137
0.000048,1138
0.000043,1139
0.000046,1140
0.000048,1141
0.000374,1142
0.000062,1143
0.000047,1144
0.000043,1145
0.000044,1146
0.000043,1147
0.000043,1148
0.000044,1149
0.000044,1150
0.000046,1151
0.000044,1152
0.000042,1153
0.000045,1154
0.000043,1155
0.000042,1156
0.000043,1157
0.000042,1158
0.000043,1159
0.000052,1160
0.000043,1161
0.000053,1162
0.000056,1163
0.000057,1164
0.000047,1165
0.000052,1166
0.000044,1167
0.000051,1168
0.000043,1169
0.000052,1170
0.000051,1171
0.000051,1172
0.000051,1173
0.000051,1174
0.000051,1175
0.000051,1176
0.000051,1177
0.000045,1178
0.000051,1179
0.000051,1180
0.000051,1181
0.000064,1182
0.000051,1183
0.000051,1184
0.000101,1185
0.000080,1186
0.000044,1187
0.000044,1188
0.000045,1189
0.000042,1190
0.000043,1191
0.000045,1192
0.000044,1193
0.000052,1194
0.000052,1195
0.000052,1196
0.000052,1197
0.000052,1198
0.000052,1199
0.000057,1200
0.000045,1201
0.000044,1202
0.000051,1203
0.000052,1204
0.000052,1205
0.000054,1206
0.000052,1207
0.000053,1208
0.000047,1209
0.000052,1210
0.000052,1211
0.000051,1212
0.000045,1213
0.000056,1214
0.000055,1215
0.000059,1216
0.000052,1217
0.000052,1218
0.000052,1219
0.000052,1220
0.000060,1221
0.000055,1222
0.000044,1223
0.000052,1224
0.000051,1225
0.000045,1226
0.000045,1227
0.000047,1228
0.000051,1229
0.000052,1230
0.000044,1231
0.000043,1232
0.000051,1233
0.000051,1234
0.000052,1235
0.000051,1236
0.000051,1237
0.000048,1238
0.000045,1239
0.000052,1240
0.000052,1241
0.000051,1242
0.000071,1243
0.000051,1244
0.000043,1245
0.000058,1246
0.000043,1247
0.000045,1248
0.000048,1249
0.000046,1250
0.000042,1251
0.000053,1252
0.000052,1253
0.000050,1254
0.000070,1255
0.000073,1256
0.000055,1257
0.000064,1258
0.000051,1259
0.000046,1260
0.000046,1261
0.000047,1262
0.000053,1263
0.000045,1264
0.000044,1265
0.000051,1266
0.000059,1267
0.000046,1268
0.000044,1269
0.000054,1270
0.000052,1271
0.000065,1272
0.000052,1273
0.000052,1274
0.000045,1275
0.000053,1276
0.000053,1277
0.000055,1278
0.000053,1279
0.000052,1280
0.000051,1281
0.000052,1282
0.000052,1283
0.000052,1284
0.000052,1285
0.000053,1286
0.000052,1287
0.000048,1288
0.000045,1289
0.000053,1290
0.000044,1291
0.000045,1292
0.000064,1293
0.000044,1294
0.000050,1295
0.000046,1296
0.000045,1297
0.000049,1298
0.000048,1299
0.000052,1300
0.000053,1301
0.000053,1302
0.000051,1303
0.000052,1304
0.000052,1305
0.000053,1306
0.000049,1307
0.000065,1308
0.000044,1309
0.000053,1310
0.000044,1311
0.000045,1312
0.000051,1313
0.000052,1314
0.000081,1315
0.000052,1316
0.000044,1317
0.000045,1318
0.000044,1319
0.000052,1320
0.000059,1321
0.000045,1322
0.000047,1323
0.000045,1324
0.000047,1325
0.000045,1326
0.000045,1327
0.000043,1328
0.000045,1329
0.000043,1330
0.000056,1331
0.000092,1332
0.000052,1333
0.000062,1334
0.000048,1335
0.000102,1336
0.000053,1337
0.000127,1338
0.000044,1339
0.000059,1340
0.000046,1341
0.000044,1342
0.000092,1343
0.000065,1344
0.000057,1345
0.000048,1346
0.000140,1347
0.000099,1348
0.000051,1349
0.000057,1350
0.000436,1351
0.000071,1352
0.000044,1353
0.000058,1354
0.000051,1355
0.000044,1356
0.000077,1357
0.000059,1358
0.000054,1359
0.000060,1360
0.000046,1361
0.000052,1362
0.000053,1363
0.000052,1364
0.000053,1365
0.000052,1366
0.000052,1367
0.000052,1368
0.000043,1369
0.000044,1370
0.000057,1371
0.000058,1372
0.000058,1373
0.000054,1374
0.000052,1375
0.000051,1376
0.000043,1377
0.000047,1378
0.000044,1379
0.000061,1380
0.000052,1381
0.000052,1382
0.000051,1383
0.000053,1384
0.000061,1385
0.000049,1386
0.000059,1387
0.000053,1388
0.000054,1389
0.000052,1390
0.000058,1391
0.000045,1392
0.000044,1393
0.000067,1394
0.000067,1395
0.000052,1396
0.000048,1397
0.000051,1398
0.000059,1399
0.000045,1400
0.000045,1401
0.000044,1402
0.000048,1403
0.000045,1404
0.000045,1405
0.000048,1406
0.000054,1407
0.000053,1408
0.000049,1409
0.000047,1410
0.000066,1411
0.000052,1412
0.000071,1413
0.000059,1414
0.000062,1415
0.000054,1416
0.000065,1417
0.000107,1418
0.000052,1419
0.000052,1420
0.000052,1421
0.000068,1422
0.000059,1423
0.000044,1424
0.000044,1425
0.000113,1426
0.000056,1427
0.000060,1428
0.000085,1429
0.000045,1430
0.000046,1431
0.000081,1432
0.000053,1433
0.000046,1434
0.000096,1435
0.000055,1436
0.000060,1437
0.000049,1438
0.000066,1439
0.000059,1440
0.000155,1441
0.000052,1442
0.000046,1443
0.000050,1444
0.000277,1445
0.000059,1446
0.000058,1447
0.000053,1448
0.000047,1449
0.000179,1450
0.000053,1451
0.000067,1452
0.000060,1453
0.000081,1454
0.000168,1455
0.000052,1456
0.000060,1457
0.000052,1458
0.000051,1459
0.000106,1460
0.000065,1461
0.000047,1462
0.000055,1463
0.000045,1464
0.000047,1465
0.000045,1466
0.000057,1467
0.000062,1468
0.000055,1469
0.000052,1470
0.000052,1471
0.000054,1472
0.000072,1473
0.000045,1474
0.000050,1475
0.000049,1476
0.000109,1477
0.000061,1478
0.000061,1479
0.000050,1480
0.000056,1481
0.000045,1482
0.000057,1483
0.000054,1484
0.000045,1485
0.000046,1486
0.000059,1487
0.000059,1488
0.000110,1489
0.000052,1490
0.000053,1491
0.000045,1492
0.000052,1493
0.000049,1494
0.000188,1495
0.000050,1496
0.000074,1497
0.000045,1498
0.000058,1499
0.000046,1500
0.000046,1501
0.000061,1502
0.000057,1503
0.000646,1504
0.000057,1505
0.000070,1506
0.000060,1507
0.000044,1508
0.000048,1509
0.000049,1510
0.000046,1511
0.000059,1512
0.000044,1513
0.000092,1514
0.000056,1515
0.000044,1516
0.000044,1517
0.000047,1518
0.000046,1519
0.000046,1520
0.000047,1521
0.000046,1522
0.000045,1523
0.000053,1524
0.000052,1525
0.000053,1526
0.000052,1527
0.000053,1528
0.000053,1529
0.000054,1530
0.000053,1531
0.000055,1532
0.000052,1533
0.000052,1534
0.000052,1535
0.000058,1536
0.000054,1537
0.000047,1538
0.000046,1539
0.000052,1540
0.000053,1541
0.000054,1542
